sales_id,date,buyer_id,product_id,quantity,unit_price,delivery_type,delivery_cost,total,avg_total
7214,2020-11-23 00:00:00.000000,1438,6,4,25000,rider,1845.83988769546,101845.839887695,87171.8613002108
7215,2020-02-08 00:00:00.000000,1682,7,4,30000,mail,2171.55698865087,122171.556988651,87171.8613002108
7216,2020-04-05 00:00:00.000000,1815,8,3,75000,pickup,3514.39238134185,228514.392381342,87171.8613002108
7224,2021-07-07 00:00:00.000000,1507,1,3,34000,mail,7858.70166443947,109858.701664439,87171.8613002108
7226,2021-03-17 00:00:00.000000,1223,10,4,90000,mail,4835.36870738854,364835.368707388,87171.8613002108
7227,2021-07-18 00:00:00.000000,368,4,4,50000,rider,8616.18252174836,208616.182521748,87171.8613002108
7231,2022-09-09 00:00:00.000000,1655,7,4,30000,rider,7253.53376730981,127253.53376731,87171.8613002108
7235,2022-01-04 00:00:00.000000,232,10,1,90000,pickup,2677.60396023152,92677.6039602315,87171.8613002108
7243,2020-10-28 00:00:00.000000,273,10,1,90000,rider,8198.87294655119,98198.8729465512,87171.8613002108
7248,2020-05-24 00:00:00.000000,1757,10,2,90000,rider,4768.23400634442,184768.234006344,87171.8613002108
7250,2020-06-04 00:00:00.000000,174,4,3,50000,pickup,8682.70764931318,158682.707649313,87171.8613002108
7257,2020-10-02 00:00:00.000000,1378,10,2,90000,pickup,1792.8506571299,181792.85065713,87171.8613002108
7259,2020-06-28 00:00:00.000000,1569,1,4,34000,mail,8174.81514910751,144174.815149108,87171.8613002108
7262,2020-07-20 00:00:00.000000,308,7,3,30000,mail,4912.4193964912,94912.4193964912,87171.8613002108
7264,2020-10-16 00:00:00.000000,151,4,4,50000,pickup,4909.36936977837,204909.369369778,87171.8613002108
7268,2022-11-19 00:00:00.000000,1735,7,4,30000,mail,1980.61633321091,121980.616333211,87171.8613002108
7269,2020-08-12 00:00:00.000000,495,9,4,80000,rider,5599.6884539167,325599.688453917,87171.8613002108
7273,2020-01-30 00:00:00.000000,99,5,4,25000,mail,8458.51005718444,108458.510057184,87171.8613002108
7276,2021-09-04 00:00:00.000000,413,7,4,30000,rider,7303.14991315555,127303.149913156,87171.8613002108
7278,2021-11-24 00:00:00.000000,1875,10,1,90000,pickup,3098.53346622848,93098.5334662285,87171.8613002108
7281,2021-01-18 00:00:00.000000,933,9,1,80000,pickup,8880.65723966869,88880.6572396687,87171.8613002108
7282,2022-02-19 00:00:00.000000,1589,10,2,90000,mail,6386.42162232729,186386.421622327,87171.8613002108
7285,2021-10-22 00:00:00.000000,1309,10,1,90000,mail,7037.03655187264,97037.0365518727,87171.8613002108
7289,2023-03-10 00:00:00.000000,417,7,3,30000,rider,2914.98574354619,92914.9857435462,87171.8613002108
7295,2022-11-15 00:00:00.000000,761,7,3,30000,pickup,6968.03954813812,96968.0395481381,87171.8613002108
7297,2020-12-13 00:00:00.000000,1711,4,4,50000,pickup,5168.35465417591,205168.354654176,87171.8613002108
7298,2022-08-05 00:00:00.000000,91,8,2,75000,pickup,8606.67461510096,158606.674615101,87171.8613002108
7299,2020-08-15 00:00:00.000000,755,10,4,90000,pickup,7363.38733507794,367363.387335078,87171.8613002108
7300,2023-01-14 00:00:00.000000,758,9,2,80000,mail,4823.57419819532,164823.574198195,87171.8613002108
7305,2021-05-04 00:00:00.000000,1173,6,4,25000,rider,4148.15469691236,104148.154696912,87171.8613002108
7309,2021-09-21 00:00:00.000000,1128,4,2,50000,pickup,6934.455812346,106934.455812346,87171.8613002108
7310,2020-04-02 00:00:00.000000,456,1,4,34000,pickup,7523.03926631871,143523.039266319,87171.8613002108
7311,2022-11-30 00:00:00.000000,1254,8,2,75000,rider,4950.8607832839,154950.860783284,87171.8613002108
7313,2020-01-21 00:00:00.000000,1994,7,4,30000,rider,4395.70265267491,124395.702652675,87171.8613002108
7314,2022-08-03 00:00:00.000000,956,8,2,75000,rider,3985.09468865211,153985.094688652,87171.8613002108
7317,2022-02-15 00:00:00.000000,903,8,2,75000,rider,2550.65332383451,152550.653323835,87171.8613002108
7322,2022-03-06 00:00:00.000000,482,8,3,75000,rider,5377.24227793438,230377.242277934,87171.8613002108
7324,2021-08-02 00:00:00.000000,234,8,4,75000,pickup,7210.61474185702,307210.614741857,87171.8613002108
7325,2021-12-07 00:00:00.000000,775,9,3,80000,mail,1717.56041901353,241717.560419013,87171.8613002108
7337,2023-01-26 00:00:00.000000,788,4,4,50000,mail,4096.01298939487,204096.012989395,87171.8613002108
7339,2023-01-07 00:00:00.000000,682,9,3,80000,mail,4130.44200195643,244130.442001956,87171.8613002108
7340,2022-09-03 00:00:00.000000,1014,8,2,75000,rider,5154.45737685404,155154.457376854,87171.8613002108
7344,2020-01-04 00:00:00.000000,154,9,2,80000,rider,2885.46091971816,162885.460919718,87171.8613002108
7345,2020-01-27 00:00:00.000000,107,9,1,80000,pickup,7272.32037179932,87272.3203717993,87171.8613002108
7348,2022-09-26 00:00:00.000000,474,10,1,90000,pickup,3545.50037530407,93545.5003753041,87171.8613002108
7351,2022-02-11 00:00:00.000000,1449,8,3,75000,rider,5791.79056731486,230791.790567315,87171.8613002108
7356,2020-01-19 00:00:00.000000,1949,10,2,90000,mail,8205.31246872377,188205.312468724,87171.8613002108
7358,2022-02-15 00:00:00.000000,882,4,2,50000,pickup,8926.53557411977,108926.53557412,87171.8613002108
7360,2021-10-16 00:00:00.000000,910,9,1,80000,rider,7424.26133872296,87424.261338723,87171.8613002108
7361,2021-09-27 00:00:00.000000,739,4,2,50000,rider,8417.43529716727,108417.435297167,87171.8613002108
7363,2021-08-06 00:00:00.000000,1365,10,1,90000,mail,7200.4220980605,97200.4220980605,87171.8613002108
7368,2021-01-03 00:00:00.000000,978,10,1,90000,pickup,8108.03593531747,98108.0359353175,87171.8613002108
7372,2020-12-20 00:00:00.000000,815,10,3,90000,rider,5835.64681014597,275835.646810146,87171.8613002108
7374,2020-12-13 00:00:00.000000,444,8,4,75000,rider,2877.82388314363,302877.823883144,87171.8613002108
7375,2020-02-29 00:00:00.000000,1138,10,2,90000,rider,5730.46374427142,185730.463744271,87171.8613002108
7378,2022-02-19 00:00:00.000000,22,4,2,50000,rider,2686.86731139163,102686.867311392,87171.8613002108
7383,2021-07-06 00:00:00.000000,1568,9,2,80000,pickup,1599.27716579854,161599.277165799,87171.8613002108
7386,2022-09-29 00:00:00.000000,1897,10,1,90000,mail,1697.58910278377,91697.5891027838,87171.8613002108
7387,2022-11-05 00:00:00.000000,852,10,3,90000,rider,2544.530481951,272544.530481951,87171.8613002108
7392,2022-05-18 00:00:00.000000,217,8,3,75000,pickup,7861.19621309364,232861.196213094,87171.8613002108
7394,2022-06-09 00:00:00.000000,1601,8,3,75000,pickup,4680.812090984,229680.812090984,87171.8613002108
7395,2020-03-26 00:00:00.000000,1434,1,3,34000,mail,1569.86833429367,103569.868334294,87171.8613002108
7396,2020-01-25 00:00:00.000000,159,9,2,80000,pickup,4618.45916679606,164618.459166796,87171.8613002108
7399,2021-04-14 00:00:00.000000,1031,6,4,25000,mail,7771.83908954219,107771.839089542,87171.8613002108
7401,2021-09-29 00:00:00.000000,1053,10,2,90000,pickup,3978.60393112591,183978.603931126,87171.8613002108
7403,2020-02-24 00:00:00.000000,69,9,2,80000,mail,2529.60739197564,162529.607391976,87171.8613002108
7414,2020-01-20 00:00:00.000000,1455,7,3,30000,pickup,5466.81661216467,95466.8166121647,87171.8613002108
7416,2023-02-19 00:00:00.000000,422,5,4,25000,mail,2259.6797972304,102259.67979723,87171.8613002108
7423,2021-04-26 00:00:00.000000,936,8,2,75000,rider,4477.20955604668,154477.209556047,87171.8613002108
7432,2022-08-27 00:00:00.000000,833,10,1,90000,mail,3844.4693359777,93844.4693359777,87171.8613002108
7435,2020-11-29 00:00:00.000000,1993,5,4,25000,mail,6539.23808862409,106539.238088624,87171.8613002108
7436,2023-03-07 00:00:00.000000,453,9,4,80000,mail,6108.88167085641,326108.881670856,87171.8613002108
7437,2021-04-08 00:00:00.000000,1405,7,3,30000,mail,6145.22362876012,96145.2236287601,87171.8613002108
7441,2023-02-23 00:00:00.000000,875,6,4,25000,mail,3396.09433702857,103396.094337029,87171.8613002108
7442,2023-02-13 00:00:00.000000,363,10,3,90000,rider,6132.07555531661,276132.075555317,87171.8613002108
7445,2021-07-27 00:00:00.000000,1397,4,3,50000,mail,8993.36118812733,158993.361188127,87171.8613002108
7447,2020-05-04 00:00:00.000000,435,4,2,50000,pickup,7366.0252684616,107366.025268462,87171.8613002108
7450,2020-02-17 00:00:00.000000,1412,7,4,30000,rider,6427.80266175647,126427.802661756,87171.8613002108
7452,2020-12-05 00:00:00.000000,1536,10,1,90000,mail,3050.12801598962,93050.1280159896,87171.8613002108
7457,2022-03-24 00:00:00.000000,204,8,3,75000,pickup,4740.28342882164,229740.283428822,87171.8613002108
7460,2020-02-01 00:00:00.000000,1080,7,3,30000,pickup,7014.75080076352,97014.7508007635,87171.8613002108
7464,2020-05-12 00:00:00.000000,604,10,2,90000,mail,5919.40918460386,185919.409184604,87171.8613002108
7467,2022-05-11 00:00:00.000000,501,10,1,90000,rider,6832.53328596939,96832.5332859694,87171.8613002108
7470,2023-03-10 00:00:00.000000,868,10,1,90000,pickup,7458.46674972204,97458.466749722,87171.8613002108
7471,2023-04-06 00:00:00.000000,223,10,3,90000,pickup,7497.55341938739,277497.553419387,87171.8613002108
7473,2023-02-02 00:00:00.000000,557,4,4,50000,rider,5101.46127537587,205101.461275376,87171.8613002108
7475,2020-01-17 00:00:00.000000,1402,4,2,50000,rider,6027.62225496256,106027.622254963,87171.8613002108
7477,2022-10-16 00:00:00.000000,259,10,3,90000,pickup,5420.14068038184,275420.140680382,87171.8613002108
7480,2021-02-03 00:00:00.000000,1399,10,1,90000,rider,5126.54265750787,95126.5426575079,87171.8613002108
7482,2020-07-18 00:00:00.000000,1879,8,2,75000,mail,4657.98579359258,154657.985793593,87171.8613002108
7484,2020-10-12 00:00:00.000000,1280,10,2,90000,mail,2024.80839912687,182024.808399127,87171.8613002108
7489,2021-06-19 00:00:00.000000,13,10,4,90000,rider,7304.00011329122,367304.000113291,87171.8613002108
7494,2020-10-16 00:00:00.000000,1324,1,3,34000,rider,8859.37254396431,110859.372543964,87171.8613002108
7496,2023-01-03 00:00:00.000000,1536,7,4,30000,pickup,5839.8345034741,125839.834503474,87171.8613002108
7497,2020-06-14 00:00:00.000000,325,6,4,25000,rider,8031.86284179844,108031.862841798,87171.8613002108
7499,2022-12-13 00:00:00.000000,519,10,4,90000,pickup,2559.16306794676,362559.163067947,87171.8613002108
7501,2020-08-10 00:00:00.000000,1285,8,2,75000,mail,4988.98220118257,154988.982201183,87171.8613002108
7503,2022-03-13 00:00:00.000000,1401,1,3,34000,pickup,2084.92216167915,104084.922161679,87171.8613002108
7504,2020-12-02 00:00:00.000000,1312,9,3,80000,rider,8833.80777486027,248833.80777486,87171.8613002108
7505,2020-03-30 00:00:00.000000,735,8,4,75000,pickup,2792.60481640506,302792.604816405,87171.8613002108
7506,2021-03-18 00:00:00.000000,1965,4,2,50000,rider,1968.97066855189,101968.970668552,87171.8613002108
7507,2021-01-11 00:00:00.000000,149,7,4,30000,mail,8826.03028542047,128826.03028542,87171.8613002108
7508,2022-05-28 00:00:00.000000,877,9,2,80000,mail,4320.33323794334,164320.333237943,87171.8613002108
7511,2021-03-11 00:00:00.000000,1635,8,2,75000,pickup,1779.34356848929,151779.343568489,87171.8613002108
7521,2022-07-09 00:00:00.000000,378,10,4,90000,pickup,4255.3069867773,364255.306986777,87171.8613002108
7525,2020-07-02 00:00:00.000000,1521,10,3,90000,pickup,7533.31679430046,277533.3167943,87171.8613002108
7526,2021-03-17 00:00:00.000000,1209,10,2,90000,mail,5350.79570045248,185350.795700453,87171.8613002108
7527,2020-11-05 00:00:00.000000,1084,8,2,75000,mail,6857.15293682993,156857.15293683,87171.8613002108
7529,2020-10-03 00:00:00.000000,86,10,1,90000,pickup,2599.75946668387,92599.7594666839,87171.8613002108
7530,2020-07-29 00:00:00.000000,1459,10,1,90000,mail,3829.48434811666,93829.4843481167,87171.8613002108
7531,2023-01-20 00:00:00.000000,1322,10,1,90000,pickup,3889.32080149189,93889.3208014919,87171.8613002108
7534,2022-01-24 00:00:00.000000,863,4,2,50000,pickup,8220.2883722372,108220.288372237,87171.8613002108
7542,2020-01-19 00:00:00.000000,1183,4,2,50000,mail,5257.59533264966,105257.59533265,87171.8613002108
7543,2021-06-23 00:00:00.000000,1860,8,4,75000,mail,4575.34354954764,304575.343549548,87171.8613002108
7544,2022-09-15 00:00:00.000000,1278,9,1,80000,rider,8053.85429779362,88053.8542977936,87171.8613002108
7545,2021-04-03 00:00:00.000000,1425,4,4,50000,pickup,5245.83577869033,205245.83577869,87171.8613002108
7552,2020-05-20 00:00:00.000000,1333,8,4,75000,pickup,8258.33843549479,308258.338435495,87171.8613002108
7553,2021-04-18 00:00:00.000000,1298,9,2,80000,pickup,2496.43806044701,162496.438060447,87171.8613002108
7564,2020-02-15 00:00:00.000000,1299,8,2,75000,pickup,4846.68669241121,154846.686692411,87171.8613002108
7567,2022-07-29 00:00:00.000000,1051,1,3,34000,rider,2599.0335832502,104599.03358325,87171.8613002108
7568,2022-12-12 00:00:00.000000,1301,10,1,90000,mail,7546.22744956819,97546.2274495682,87171.8613002108
7569,2020-06-25 00:00:00.000000,830,10,2,90000,pickup,8929.7747642296,188929.77476423,87171.8613002108
7575,2022-12-02 00:00:00.000000,562,10,2,90000,mail,5045.47828320563,185045.478283206,87171.8613002108
7576,2023-02-15 00:00:00.000000,1478,10,1,90000,rider,4975.13277632305,94975.132776323,87171.8613002108
7577,2022-03-13 00:00:00.000000,1493,9,3,80000,pickup,6588.54968316969,246588.54968317,87171.8613002108
7580,2022-11-30 00:00:00.000000,708,10,2,90000,mail,8385.27997494645,188385.279974946,87171.8613002108
7581,2023-02-09 00:00:00.000000,1631,10,4,90000,rider,5315.65469527636,365315.654695276,87171.8613002108
7585,2021-03-23 00:00:00.000000,604,8,2,75000,mail,5724.14985799414,155724.149857994,87171.8613002108
7588,2021-08-31 00:00:00.000000,1098,9,2,80000,mail,4964.41616830465,164964.416168305,87171.8613002108
7592,2021-12-29 00:00:00.000000,1373,4,3,50000,pickup,5153.00340860888,155153.003408609,87171.8613002108
7595,2023-03-03 00:00:00.000000,454,7,3,30000,rider,4488.69413367157,94488.6941336716,87171.8613002108
7596,2020-09-18 00:00:00.000000,1356,10,2,90000,pickup,3847.6035334002,183847.6035334,87171.8613002108
7598,2020-07-17 00:00:00.000000,849,10,2,90000,pickup,6568.71678248387,186568.716782484,87171.8613002108
7600,2020-08-12 00:00:00.000000,343,9,2,80000,pickup,8335.45867931507,168335.458679315,87171.8613002108
7602,2023-03-10 00:00:00.000000,233,4,4,50000,rider,3534.18292269789,203534.182922698,87171.8613002108
7603,2022-01-27 00:00:00.000000,1040,1,3,34000,pickup,5241.32040178091,107241.320401781,87171.8613002108
7611,2023-04-01 00:00:00.000000,1321,1,3,34000,mail,2028.5949006082,104028.594900608,87171.8613002108
7614,2021-02-11 00:00:00.000000,1719,1,3,34000,rider,1711.390720996,103711.390720996,87171.8613002108
7615,2020-06-12 00:00:00.000000,1607,10,1,90000,mail,8151.13360135229,98151.1336013523,87171.8613002108
7618,2020-06-21 00:00:00.000000,1684,10,1,90000,pickup,2667.43198623588,92667.4319862359,87171.8613002108
7624,2023-01-19 00:00:00.000000,826,9,4,80000,pickup,1805.7339012817,321805.733901282,87171.8613002108
7626,2022-11-22 00:00:00.000000,1278,10,1,90000,pickup,2747.32827370397,92747.328273704,87171.8613002108
7629,2021-10-13 00:00:00.000000,1243,5,4,25000,mail,5980.40103771256,105980.401037713,87171.8613002108
7630,2022-05-26 00:00:00.000000,201,9,2,80000,rider,6280.52982864282,166280.529828643,87171.8613002108
7634,2021-10-02 00:00:00.000000,1215,9,2,80000,mail,8467.5284825664,168467.528482566,87171.8613002108
7635,2021-01-30 00:00:00.000000,570,4,2,50000,rider,6572.58280560463,106572.582805605,87171.8613002108
7638,2022-07-07 00:00:00.000000,1099,1,3,34000,rider,8912.51639459647,110912.516394596,87171.8613002108
7640,2021-04-08 00:00:00.000000,640,10,1,90000,rider,6262.61386806655,96262.6138680665,87171.8613002108
7641,2021-04-19 00:00:00.000000,1184,9,2,80000,pickup,3792.69868094614,163792.698680946,87171.8613002108
7643,2020-07-26 00:00:00.000000,1753,4,2,50000,mail,3349.2978802553,103349.297880255,87171.8613002108
7646,2022-10-15 00:00:00.000000,990,4,2,50000,mail,5746.00622662673,105746.006226627,87171.8613002108
7656,2020-01-04 00:00:00.000000,1899,8,2,75000,pickup,2957.96046591652,152957.960465917,87171.8613002108
7660,2021-11-07 00:00:00.000000,996,10,3,90000,pickup,8658.92540361852,278658.925403619,87171.8613002108
7661,2021-12-18 00:00:00.000000,599,10,4,90000,pickup,8635.998962214,368635.998962214,87171.8613002108
7663,2022-03-23 00:00:00.000000,630,8,2,75000,rider,7883.38613780089,157883.386137801,87171.8613002108
7665,2022-11-27 00:00:00.000000,962,10,4,90000,mail,8787.11458306378,368787.114583064,87171.8613002108
7667,2022-05-11 00:00:00.000000,191,10,3,90000,pickup,5143.4409830585,275143.440983058,87171.8613002108
7670,2022-05-09 00:00:00.000000,1267,9,2,80000,pickup,8880.85885611076,168880.858856111,87171.8613002108
7673,2020-10-18 00:00:00.000000,1122,10,4,90000,mail,6533.35752853374,366533.357528534,87171.8613002108
7675,2022-10-13 00:00:00.000000,317,7,3,30000,rider,4419.22872806784,94419.2287280679,87171.8613002108
7676,2022-03-24 00:00:00.000000,148,9,3,80000,pickup,8681.6421418971,248681.642141897,87171.8613002108
7677,2022-04-15 00:00:00.000000,137,5,4,25000,mail,8376.61395871073,108376.613958711,87171.8613002108
7679,2022-01-04 00:00:00.000000,170,7,3,30000,mail,1676.25670432242,91676.2567043224,87171.8613002108
7682,2021-11-30 00:00:00.000000,1405,9,3,80000,mail,4278.80179778351,244278.801797783,87171.8613002108
7689,2023-02-21 00:00:00.000000,870,6,4,25000,rider,6265.31289595621,106265.312895956,87171.8613002108
7690,2021-02-27 00:00:00.000000,113,10,2,90000,rider,3126.38922725365,183126.389227254,87171.8613002108
7695,2021-08-10 00:00:00.000000,1004,8,4,75000,mail,5410.49630252817,305410.496302528,87171.8613002108
7698,2020-10-31 00:00:00.000000,1879,10,1,90000,rider,4062.56520016729,94062.5652001673,87171.8613002108
7700,2020-03-24 00:00:00.000000,1968,10,1,90000,mail,6126.20432371659,96126.2043237166,87171.8613002108
7704,2020-12-12 00:00:00.000000,1782,1,3,34000,rider,3315.88909294219,105315.889092942,87171.8613002108
7706,2020-11-13 00:00:00.000000,1588,7,4,30000,rider,3428.65842582964,123428.65842583,87171.8613002108
7711,2020-04-10 00:00:00.000000,1310,10,1,90000,mail,2753.87337150858,92753.8733715086,87171.8613002108
7712,2021-06-21 00:00:00.000000,1761,9,3,80000,rider,5712.15696320118,245712.156963201,87171.8613002108
7717,2020-06-29 00:00:00.000000,1510,10,2,90000,mail,7050.16238619681,187050.162386197,87171.8613002108
7719,2021-02-16 00:00:00.000000,1942,9,3,80000,pickup,6235.49511591224,246235.495115912,87171.8613002108
7720,2020-05-13 00:00:00.000000,889,4,4,50000,mail,5299.8331182201,205299.83311822,87171.8613002108
7723,2023-04-02 00:00:00.000000,1297,9,2,80000,mail,6706.99858890369,166706.998588904,87171.8613002108
7724,2022-10-02 00:00:00.000000,918,10,4,90000,rider,4475.73541964475,364475.735419645,87171.8613002108
7727,2020-04-05 00:00:00.000000,777,1,3,34000,mail,7570.6979864902,109570.69798649,87171.8613002108
7729,2021-12-10 00:00:00.000000,1849,1,3,34000,pickup,8389.16416297881,110389.164162979,87171.8613002108
7732,2021-02-04 00:00:00.000000,1077,7,3,30000,mail,5546.6040418679,95546.6040418679,87171.8613002108
7733,2021-05-08 00:00:00.000000,583,10,2,90000,pickup,7773.61511502819,187773.615115028,87171.8613002108
7734,2021-08-16 00:00:00.000000,1640,8,3,75000,pickup,2364.15531074569,227364.155310746,87171.8613002108
7740,2022-11-22 00:00:00.000000,483,5,4,25000,pickup,1782.58884579075,101782.588845791,87171.8613002108
7741,2020-03-04 00:00:00.000000,1249,9,2,80000,rider,6061.32823563539,166061.328235635,87171.8613002108
7743,2022-11-12 00:00:00.000000,1418,9,1,80000,mail,8997.36694199035,88997.3669419904,87171.8613002108
7746,2021-09-23 00:00:00.000000,737,10,2,90000,rider,3324.63007793984,183324.63007794,87171.8613002108
7747,2023-03-07 00:00:00.000000,843,9,3,80000,mail,2811.08137687253,242811.081376872,87171.8613002108
7748,2022-04-03 00:00:00.000000,491,4,3,50000,pickup,3549.86411605336,153549.864116053,87171.8613002108
7752,2021-10-30 00:00:00.000000,1246,9,1,80000,pickup,8357.63271527604,88357.632715276,87171.8613002108
7754,2020-06-12 00:00:00.000000,1328,10,2,90000,pickup,3377.77419196386,183377.774191964,87171.8613002108
7756,2021-01-15 00:00:00.000000,943,10,4,90000,pickup,3112.50866595261,363112.508665953,87171.8613002108
7759,2021-06-13 00:00:00.000000,1972,10,1,90000,mail,6843.97843592168,96843.9784359217,87171.8613002108
7761,2022-03-18 00:00:00.000000,1994,10,4,90000,mail,1734.45150344276,361734.451503443,87171.8613002108
7762,2020-12-22 00:00:00.000000,1510,4,2,50000,pickup,6332.12647297374,106332.126472974,87171.8613002108
7763,2021-04-29 00:00:00.000000,552,7,3,30000,mail,4160.41445713784,94160.4144571378,87171.8613002108
7764,2021-11-13 00:00:00.000000,837,4,2,50000,mail,8049.87217484399,108049.872174844,87171.8613002108
7774,2021-07-16 00:00:00.000000,1956,10,1,90000,mail,7356.53435417467,97356.5343541747,87171.8613002108
7776,2021-01-09 00:00:00.000000,635,4,2,50000,rider,7090.61077900246,107090.610779002,87171.8613002108
7777,2022-10-13 00:00:00.000000,615,7,3,30000,pickup,3586.52287176343,93586.5228717634,87171.8613002108
7778,2021-08-01 00:00:00.000000,1113,10,4,90000,mail,4661.63284078129,364661.632840781,87171.8613002108
7781,2023-01-18 00:00:00.000000,1907,8,2,75000,mail,4768.53137621897,154768.531376219,87171.8613002108
7782,2021-08-18 00:00:00.000000,1190,1,3,34000,rider,6591.73520890399,108591.735208904,87171.8613002108
7783,2020-10-10 00:00:00.000000,110,4,2,50000,pickup,4376.93799975447,104376.937999754,87171.8613002108
7791,2022-02-26 00:00:00.000000,1520,4,2,50000,pickup,4286.80932877312,104286.809328773,87171.8613002108
7792,2022-01-24 00:00:00.000000,1282,10,2,90000,rider,4429.1708772137,184429.170877214,87171.8613002108
7794,2021-07-25 00:00:00.000000,158,8,4,75000,rider,4316.78521681433,304316.785216814,87171.8613002108
7795,2022-11-13 00:00:00.000000,1,7,3,30000,mail,4558.5587210634,94558.5587210634,87171.8613002108
7796,2021-10-12 00:00:00.000000,551,1,4,34000,pickup,1848.45809440894,137848.458094409,87171.8613002108
7800,2020-08-20 00:00:00.000000,460,6,4,25000,rider,8541.11338069379,108541.113380694,87171.8613002108
7801,2020-01-11 00:00:00.000000,1747,6,4,25000,mail,5350.06453474895,105350.064534749,87171.8613002108
7809,2020-12-28 00:00:00.000000,23,8,2,75000,pickup,1645.84796035495,151645.847960355,87171.8613002108
7814,2022-06-29 00:00:00.000000,536,9,1,80000,rider,8542.64831046659,88542.6483104666,87171.8613002108
7821,2022-11-30 00:00:00.000000,162,4,4,50000,mail,6187.93636883616,206187.936368836,87171.8613002108
7825,2021-02-03 00:00:00.000000,1845,9,3,80000,rider,5955.85324130589,245955.853241306,87171.8613002108
7834,2021-10-03 00:00:00.000000,1259,1,3,34000,mail,7106.77800368882,109106.778003689,87171.8613002108
7837,2022-12-12 00:00:00.000000,512,10,2,90000,pickup,5118.23526329791,185118.235263298,87171.8613002108
7839,2020-07-05 00:00:00.000000,816,8,2,75000,mail,5158.2054854571,155158.205485457,87171.8613002108
7845,2023-03-24 00:00:00.000000,1002,4,3,50000,mail,4154.04117605665,154154.041176057,87171.8613002108
7846,2022-05-02 00:00:00.000000,1086,10,4,90000,mail,2925.47809204835,362925.478092048,87171.8613002108
7847,2021-07-24 00:00:00.000000,489,4,3,50000,pickup,7837.39902743322,157837.399027433,87171.8613002108
7849,2021-07-27 00:00:00.000000,1513,7,3,30000,pickup,8667.383397409,98667.383397409,87171.8613002108
7850,2022-09-01 00:00:00.000000,1275,7,4,30000,pickup,2292.92856279452,122292.928562795,87171.8613002108
7857,2020-02-29 00:00:00.000000,119,9,4,80000,rider,8559.51391159375,328559.513911594,87171.8613002108
7866,2023-04-13 00:00:00.000000,1274,4,2,50000,pickup,7247.05790374049,107247.05790374,87171.8613002108
7870,2022-07-31 00:00:00.000000,915,8,2,75000,rider,5030.22171923099,155030.221719231,87171.8613002108
7873,2022-10-24 00:00:00.000000,659,1,3,34000,pickup,2356.67111398501,104356.671113985,87171.8613002108
7875,2021-05-14 00:00:00.000000,1914,6,4,25000,rider,5166.21903719269,105166.219037193,87171.8613002108
7878,2021-01-11 00:00:00.000000,1143,9,2,80000,mail,6233.47965911204,166233.479659112,87171.8613002108
7879,2020-09-21 00:00:00.000000,241,5,4,25000,mail,2816.63047506126,102816.630475061,87171.8613002108
7880,2022-11-19 00:00:00.000000,1663,9,3,80000,rider,7579.91827719705,247579.918277197,87171.8613002108
7881,2021-08-01 00:00:00.000000,1652,4,4,50000,pickup,5810.57241600508,205810.572416005,87171.8613002108
7885,2022-08-02 00:00:00.000000,478,9,4,80000,pickup,6209.66236178077,326209.662361781,87171.8613002108
7886,2023-02-04 00:00:00.000000,1380,10,2,90000,rider,7920.18998939368,187920.189989394,87171.8613002108
7888,2021-12-11 00:00:00.000000,270,10,1,90000,pickup,5546.67565708928,95546.6756570893,87171.8613002108
7890,2022-12-11 00:00:00.000000,1128,7,3,30000,rider,1787.23481455816,91787.2348145582,87171.8613002108
7895,2021-10-22 00:00:00.000000,1455,4,2,50000,pickup,5536.32369431145,105536.323694311,87171.8613002108
7900,2022-04-05 00:00:00.000000,1453,8,4,75000,mail,3012.24696171795,303012.246961718,87171.8613002108
7902,2021-08-01 00:00:00.000000,1815,10,1,90000,mail,3254.28178911143,93254.2817891114,87171.8613002108
7905,2020-01-06 00:00:00.000000,1325,10,1,90000,mail,6854.75852801629,96854.7585280163,87171.8613002108
7907,2023-03-16 00:00:00.000000,1340,7,3,30000,mail,4284.22980829421,94284.2298082942,87171.8613002108
7909,2022-10-09 00:00:00.000000,1713,8,3,75000,rider,4174.11135227275,229174.111352273,87171.8613002108
7910,2022-08-22 00:00:00.000000,1809,9,4,80000,mail,2316.52636322637,322316.526363226,87171.8613002108
7912,2021-07-30 00:00:00.000000,802,10,1,90000,rider,6464.9526084005,96464.9526084005,87171.8613002108
7916,2020-04-07 00:00:00.000000,807,8,3,75000,pickup,2344.19060637542,227344.190606375,87171.8613002108
7918,2022-02-07 00:00:00.000000,821,9,4,80000,pickup,4835.29088421259,324835.290884213,87171.8613002108
7919,2022-02-14 00:00:00.000000,813,9,1,80000,pickup,8496.20853015128,88496.2085301513,87171.8613002108
7924,2022-03-14 00:00:00.000000,247,10,2,90000,pickup,6937.46615211945,186937.466152119,87171.8613002108
7931,2020-06-14 00:00:00.000000,995,9,1,80000,pickup,7897.43957467334,87897.4395746733,87171.8613002108
7937,2021-04-09 00:00:00.000000,882,10,3,90000,rider,3984.03951952278,273984.039519523,87171.8613002108
7939,2020-01-22 00:00:00.000000,1212,7,3,30000,mail,8376.66212888901,98376.662128889,87171.8613002108
7942,2022-02-15 00:00:00.000000,64,10,1,90000,mail,7789.10094337083,97789.1009433708,87171.8613002108
7946,2020-02-19 00:00:00.000000,1769,9,1,80000,pickup,7891.63210314123,87891.6321031412,87171.8613002108
