sales_id,date,buyer_id,product_id,quantity,unit_price,delivery_type,delivery_cost,total
7905,2020-01-06 00:00:00.000000,1325,10,1,90000,mail,6854.75852801629,96854.7585280163
7906,2022-09-18 00:00:00.000000,969,6,1,25000,rider,8233.24130063257,33233.2413006326
7907,2023-03-16 00:00:00.000000,1340,7,3,30000,mail,4284.22980829421,94284.2298082942
7908,2020-10-04 00:00:00.000000,345,7,1,30000,mail,3824.6864501825,33824.6864501825
7909,2022-10-09 00:00:00.000000,1713,8,3,75000,rider,4174.11135227275,229174.111352273
7910,2022-08-22 00:00:00.000000,1809,9,4,80000,mail,2316.52636322637,322316.526363226
7911,2021-02-14 00:00:00.000000,157,5,1,25000,mail,3505.03506132449,28505.0350613245
7912,2021-07-30 00:00:00.000000,802,10,1,90000,rider,6464.9526084005,96464.9526084005
7913,2021-05-14 00:00:00.000000,599,7,1,30000,pickup,8032.44938621909,38032.4493862191
7914,2022-08-13 00:00:00.000000,111,3,1,15000,rider,2178.84285192216,17178.8428519222
7915,2022-08-01 00:00:00.000000,1917,1,1,34000,rider,7708.96194442962,41708.9619444296
7916,2020-04-07 00:00:00.000000,807,8,3,75000,pickup,2344.19060637542,227344.190606375
7917,2023-03-26 00:00:00.000000,630,4,1,50000,rider,5130.42735390764,55130.4273539076
7918,2022-02-07 00:00:00.000000,821,9,4,80000,pickup,4835.29088421259,324835.290884213
7919,2022-02-14 00:00:00.000000,813,9,1,80000,pickup,8496.20853015128,88496.2085301513
7920,2020-12-23 00:00:00.000000,82,5,3,25000,pickup,6271.65657332349,81271.6565733235
7921,2022-09-10 00:00:00.000000,370,3,2,15000,pickup,2369.00013158158,32369.0001315816
7922,2023-02-26 00:00:00.000000,1192,1,2,34000,rider,3642.5930410272,71642.5930410272
7923,2022-01-29 00:00:00.000000,546,5,2,25000,rider,8102.09026743534,58102.0902674353
7924,2022-03-14 00:00:00.000000,247,10,2,90000,pickup,6937.46615211945,186937.466152119
7925,2021-02-16 00:00:00.000000,1747,7,1,30000,rider,5576.06295635051,35576.0629563505
7926,2022-10-10 00:00:00.000000,1609,6,2,25000,rider,5649.7099282781,55649.7099282781
7927,2021-04-09 00:00:00.000000,604,9,1,80000,pickup,2993.50362377425,82993.5036237742
7928,2021-03-19 00:00:00.000000,442,3,1,15000,mail,2361.29332099877,17361.2933209988
7929,2021-09-15 00:00:00.000000,1082,5,1,25000,rider,4653.36879426384,29653.3687942638
7930,2020-12-13 00:00:00.000000,1012,3,1,15000,rider,5057.01954095536,20057.0195409554
7931,2020-06-14 00:00:00.000000,995,9,1,80000,pickup,7897.43957467334,87897.4395746733
7932,2023-04-10 00:00:00.000000,671,8,1,75000,mail,7644.72138964999,82644.72138965
7933,2022-10-11 00:00:00.000000,80,7,2,30000,rider,6075.81705135753,66075.8170513575
7934,2022-05-11 00:00:00.000000,320,7,1,30000,rider,1888.69269497304,31888.692694973
7935,2020-01-24 00:00:00.000000,399,5,3,25000,mail,2012.72068436109,77012.7206843611
7936,2022-09-17 00:00:00.000000,1210,9,1,80000,rider,4188.38058111456,84188.3805811146
7937,2021-04-09 00:00:00.000000,882,10,3,90000,rider,3984.03951952278,273984.039519523
7938,2020-07-03 00:00:00.000000,1174,2,4,12000,rider,7405.51972972312,55405.5197297231
7939,2020-01-22 00:00:00.000000,1212,7,3,30000,mail,8376.66212888901,98376.662128889
7940,2022-04-13 00:00:00.000000,123,2,1,12000,mail,6746.97949628332,18746.9794962833
7941,2022-10-08 00:00:00.000000,1132,7,1,30000,pickup,4960.9243227412,34960.9243227412
7942,2022-02-15 00:00:00.000000,64,10,1,90000,mail,7789.10094337083,97789.1009433708
7943,2021-10-25 00:00:00.000000,760,6,2,25000,mail,4491.93731232488,54491.9373123249
7944,2020-12-18 00:00:00.000000,591,9,1,80000,rider,1599.5546745025,81599.5546745025
7945,2023-02-03 00:00:00.000000,500,6,1,25000,mail,4030.37755620163,29030.3775562016
7946,2020-02-19 00:00:00.000000,1769,9,1,80000,pickup,7891.63210314123,87891.6321031412
7947,2021-10-03 00:00:00.000000,613,7,2,30000,rider,2619.7135573335,62619.7135573335
7948,2022-10-11 00:00:00.000000,806,5,1,25000,pickup,2474.2671758304,27474.2671758304
7949,2022-09-19 00:00:00.000000,1158,7,3,30000,mail,4071.30478152655,94071.3047815265
7950,2021-08-08 00:00:00.000000,1330,5,3,25000,mail,5518.00404672909,80518.0040467291
7951,2022-11-05 00:00:00.000000,489,2,1,12000,rider,2147.83897891041,14147.8389789104
7952,2022-09-11 00:00:00.000000,512,5,1,25000,pickup,2430.94091649222,27430.9409164922
7953,2020-08-21 00:00:00.000000,1448,8,2,75000,rider,7199.33184480964,157199.33184481
7954,2022-01-09 00:00:00.000000,207,1,1,34000,mail,2309.57493806549,36309.5749380655
7955,2021-08-16 00:00:00.000000,886,7,1,30000,mail,5408.11478726256,35408.1147872626
7956,2022-09-20 00:00:00.000000,1911,10,1,90000,mail,5658.53584031017,95658.5358403102
7957,2020-03-12 00:00:00.000000,1677,2,1,12000,rider,8333.12728739625,20333.1272873962
7958,2021-11-04 00:00:00.000000,782,4,4,50000,rider,2438.10198710544,202438.101987105
7959,2021-05-19 00:00:00.000000,1481,3,2,15000,rider,7984.90355833663,37984.9035583366
7960,2021-08-22 00:00:00.000000,1843,3,1,15000,pickup,2528.91656368905,17528.916563689
7961,2020-08-13 00:00:00.000000,1854,9,1,80000,mail,2261.80902156476,82261.8090215648
7962,2021-01-18 00:00:00.000000,1082,2,1,12000,pickup,7929.59244168759,19929.5924416876
7963,2020-09-09 00:00:00.000000,373,7,2,30000,mail,6489.70299389711,66489.7029938971
7964,2023-02-03 00:00:00.000000,641,3,2,15000,mail,3659.68317357239,33659.6831735724
7965,2022-08-16 00:00:00.000000,350,1,1,34000,pickup,6316.84217120029,40316.8421712003
7966,2021-05-20 00:00:00.000000,608,10,3,90000,rider,7078.53321231565,277078.533212316
7967,2020-05-04 00:00:00.000000,1870,7,1,30000,pickup,6454.05243157614,36454.0524315761
7968,2022-12-14 00:00:00.000000,1303,1,1,34000,pickup,7106.04563723457,41106.0456372346
7969,2020-02-08 00:00:00.000000,1393,4,4,50000,mail,5591.77237809827,205591.772378098
7970,2022-02-20 00:00:00.000000,561,3,1,15000,pickup,6078.43351013094,21078.4335101309
7971,2020-09-18 00:00:00.000000,1156,4,1,50000,pickup,6168.79112079568,56168.7911207957
7972,2020-02-22 00:00:00.000000,1264,2,1,12000,rider,4414.08435366828,16414.0843536683
7973,2023-03-16 00:00:00.000000,1922,5,3,25000,mail,7625.23994559055,82625.2399455906
7974,2020-03-08 00:00:00.000000,94,1,2,34000,pickup,3550.8361794202,71550.8361794202
7975,2020-09-20 00:00:00.000000,1323,7,1,30000,mail,2117.40638190253,32117.4063819025
7976,2022-01-04 00:00:00.000000,846,1,2,34000,pickup,2686.0439751228,70686.0439751228
7977,2023-01-22 00:00:00.000000,1331,10,2,90000,mail,7282.61852338997,187282.61852339
7978,2020-03-23 00:00:00.000000,1995,10,3,90000,rider,1570.48975615366,271570.489756154
7979,2022-03-24 00:00:00.000000,87,1,2,34000,rider,2586.72613542707,70586.7261354271
7980,2022-09-30 00:00:00.000000,1343,1,4,34000,rider,7335.17199811692,143335.171998117
7981,2020-12-02 00:00:00.000000,1772,6,1,25000,rider,4337.29618277802,29337.296182778
7982,2021-11-21 00:00:00.000000,205,6,1,25000,rider,2698.58744502244,27698.5874450224
7983,2021-10-29 00:00:00.000000,1262,3,1,15000,mail,2272.27686803219,17272.2768680322
7984,2022-10-31 00:00:00.000000,1778,10,4,90000,rider,1732.40055205464,361732.400552055
7985,2021-12-18 00:00:00.000000,719,5,4,25000,rider,5488.53231799134,105488.532317991
7986,2022-03-30 00:00:00.000000,6,8,1,75000,mail,2385.09632001478,77385.0963200148
7987,2021-07-11 00:00:00.000000,788,4,1,50000,pickup,1711.68947425595,51711.6894742559
7988,2020-10-21 00:00:00.000000,1915,6,1,25000,rider,7910.64771629009,32910.6477162901
7989,2020-07-01 00:00:00.000000,1859,9,2,80000,pickup,6496.50236017912,166496.502360179
7990,2021-01-29 00:00:00.000000,1010,3,1,15000,rider,6634.44776983655,21634.4477698366
7991,2023-02-01 00:00:00.000000,230,10,1,90000,rider,4406.79010870307,94406.7901087031
7992,2020-12-05 00:00:00.000000,1350,8,4,75000,mail,2580.19537384581,302580.195373846
7993,2021-01-05 00:00:00.000000,1057,10,3,90000,mail,4645.60748189218,274645.607481892
7994,2023-04-02 00:00:00.000000,1531,4,2,50000,pickup,4695.41017197212,104695.410171972
7995,2021-04-17 00:00:00.000000,734,7,1,30000,mail,6248.70649636444,36248.7064963644
7996,2022-12-11 00:00:00.000000,1056,6,2,25000,rider,8690.88905844541,58690.8890584454
7997,2022-07-23 00:00:00.000000,707,4,1,50000,rider,8962.71071952456,58962.7107195246
7998,2023-01-14 00:00:00.000000,934,4,2,50000,pickup,7432.7313458435,107432.731345844
7999,2022-01-31 00:00:00.000000,1057,1,2,34000,rider,2961.97225468543,70961.9722546854
8000,2023-01-16 00:00:00.000000,955,10,2,90000,mail,8212.14462337308,188212.144623373
8001,2020-03-04 00:00:00.000000,1530,5,1,25000,pickup,2475.77293673303,27475.772936733
8002,2021-01-10 00:00:00.000000,1167,3,1,15000,pickup,6843.34259440822,21843.3425944082
8003,2022-08-08 00:00:00.000000,1052,7,1,30000,rider,5736.37599103216,35736.3759910322
8004,2022-02-15 00:00:00.000000,1500,10,1,90000,rider,2014.11960990156,92014.1196099016
8005,2021-09-30 00:00:00.000000,713,10,4,90000,pickup,6598.69276595732,366598.692765957
8006,2022-04-12 00:00:00.000000,1550,4,3,50000,rider,6134.51066990015,156134.5106699
8007,2021-09-05 00:00:00.000000,674,9,1,80000,mail,5825.40829943049,85825.4082994305
8008,2021-05-21 00:00:00.000000,1039,5,1,25000,pickup,5506.85885736935,30506.8588573694
8009,2020-04-19 00:00:00.000000,1216,8,4,75000,rider,8731.80626079925,308731.806260799
8010,2020-08-12 00:00:00.000000,497,9,1,80000,rider,4391.48964362325,84391.4896436232
8011,2020-10-30 00:00:00.000000,426,4,2,50000,rider,1573.75566466255,101573.755664663
8012,2023-02-01 00:00:00.000000,822,5,2,25000,pickup,6883.43802078482,56883.4380207848
8013,2021-09-28 00:00:00.000000,1191,7,1,30000,rider,1694.17094338066,31694.1709433807
8014,2021-03-17 00:00:00.000000,981,7,1,30000,mail,2644.94958293239,32644.9495829324
8015,2021-10-19 00:00:00.000000,1641,1,1,34000,mail,2536.91556554144,36536.9155655414
8016,2020-02-29 00:00:00.000000,370,4,1,50000,pickup,7510.64203341081,57510.6420334108
8017,2022-06-30 00:00:00.000000,554,3,4,15000,pickup,7539.57275042337,67539.5727504234
8018,2020-11-23 00:00:00.000000,1280,1,1,34000,pickup,7894.3884494552,41894.3884494552
8019,2021-06-17 00:00:00.000000,232,3,4,15000,mail,7514.69815730842,67514.6981573084
8020,2021-05-05 00:00:00.000000,825,3,1,15000,rider,6248.17033884713,21248.1703388471
8021,2020-11-27 00:00:00.000000,1086,8,2,75000,pickup,7084.83381145126,157084.833811451
8022,2021-03-10 00:00:00.000000,1900,6,4,25000,pickup,4509.86553215116,104509.865532151
8023,2021-06-02 00:00:00.000000,492,1,1,34000,pickup,7252.64286928906,41252.6428692891
8024,2020-11-27 00:00:00.000000,1750,6,1,25000,mail,2055.47521615189,27055.4752161519
8025,2022-02-10 00:00:00.000000,683,5,2,25000,mail,7639.11646170963,57639.1164617096
8026,2021-03-23 00:00:00.000000,1408,7,4,30000,rider,3093.35391377746,123093.353913777
8027,2021-01-04 00:00:00.000000,741,5,4,25000,rider,2009.5495784739,102009.549578474
8028,2021-02-06 00:00:00.000000,564,5,2,25000,mail,1728.53057755669,51728.5305775567
8029,2023-01-14 00:00:00.000000,1520,6,2,25000,pickup,2139.45806122988,52139.4580612299
8030,2021-05-27 00:00:00.000000,676,8,1,75000,pickup,5043.39114987164,80043.3911498716
8031,2021-02-05 00:00:00.000000,1259,1,1,34000,rider,4126.64452932881,38126.6445293288
8032,2022-03-06 00:00:00.000000,473,3,3,15000,rider,2277.0723537824,47277.0723537824
8033,2022-11-17 00:00:00.000000,1333,5,2,25000,rider,2261.45154530685,52261.4515453069
8034,2021-08-01 00:00:00.000000,1290,5,3,25000,pickup,8330.04298030232,83330.0429803023
8035,2020-04-10 00:00:00.000000,1430,8,2,75000,pickup,4030.22474055325,154030.224740553
8036,2020-10-06 00:00:00.000000,1726,4,2,50000,pickup,8273.59558990055,108273.595589901
8037,2021-09-18 00:00:00.000000,961,10,1,90000,pickup,6552.90008802389,96552.9000880239
8038,2023-01-24 00:00:00.000000,1530,5,1,25000,rider,7653.67591438612,32653.6759143861
8039,2022-10-08 00:00:00.000000,957,7,4,30000,pickup,3283.35148518931,123283.351485189
8040,2021-12-19 00:00:00.000000,1999,4,3,50000,rider,4475.98452823627,154475.984528236
8041,2020-10-26 00:00:00.000000,1201,8,1,75000,rider,7509.65367913191,82509.6536791319
8042,2022-01-20 00:00:00.000000,49,5,2,25000,pickup,3092.38937411765,53092.3893741177
8043,2021-07-03 00:00:00.000000,886,7,1,30000,rider,2075.22728957562,32075.2272895756
8044,2020-08-11 00:00:00.000000,1222,6,1,25000,mail,4044.35479505005,29044.3547950501
8045,2021-08-08 00:00:00.000000,205,6,2,25000,mail,6578.15682147969,56578.1568214797
8046,2020-08-31 00:00:00.000000,1417,5,1,25000,pickup,4527.61482097974,29527.6148209797
8047,2020-11-24 00:00:00.000000,1350,9,2,80000,mail,6444.65464036111,166444.654640361
8048,2022-01-12 00:00:00.000000,90,6,1,25000,mail,8036.8796586772,33036.8796586772
8049,2023-02-01 00:00:00.000000,955,9,2,80000,mail,7168.45196856565,167168.451968566
8050,2022-10-21 00:00:00.000000,1565,3,2,15000,mail,1917.11978686226,31917.1197868623
8051,2020-01-05 00:00:00.000000,1406,7,1,30000,pickup,1792.69725926164,31792.6972592616
8052,2020-07-11 00:00:00.000000,1491,10,2,90000,rider,7359.33641755295,187359.336417553
8053,2021-04-15 00:00:00.000000,1119,5,1,25000,rider,3550.55792550214,28550.5579255021
8054,2020-10-15 00:00:00.000000,1814,7,2,30000,mail,2229.25098212823,62229.2509821282
8055,2021-05-13 00:00:00.000000,598,6,1,25000,pickup,4170.77667272927,29170.7766727293
8056,2020-07-17 00:00:00.000000,675,8,2,75000,rider,5074.74423720683,155074.744237207
8057,2021-07-26 00:00:00.000000,219,8,2,75000,mail,1583.32307174199,151583.323071742
8058,2023-03-11 00:00:00.000000,777,5,1,25000,mail,8091.57432769629,33091.5743276963
8059,2020-02-14 00:00:00.000000,109,8,2,75000,rider,7834.39900052543,157834.399000525
8060,2022-03-06 00:00:00.000000,904,8,1,75000,pickup,2721.73478710142,77721.7347871014
8061,2021-06-17 00:00:00.000000,1975,5,1,25000,rider,6082.46429543286,31082.4642954329
8062,2023-02-22 00:00:00.000000,588,9,3,80000,rider,8652.20951203799,248652.209512038
8063,2020-05-21 00:00:00.000000,1703,3,2,15000,mail,5495.33121118564,35495.3312111856
8064,2021-09-04 00:00:00.000000,1118,7,1,30000,pickup,8139.38349669461,38139.3834966946
8065,2022-02-25 00:00:00.000000,1194,4,1,50000,rider,5530.80483148867,55530.8048314887
8066,2021-04-06 00:00:00.000000,330,9,1,80000,mail,4469.93734195095,84469.937341951
8067,2022-06-27 00:00:00.000000,77,10,2,90000,pickup,4530.81698757255,184530.816987573
8068,2020-02-23 00:00:00.000000,314,4,1,50000,rider,3788.72408916417,53788.7240891642
8069,2020-10-30 00:00:00.000000,133,8,1,75000,mail,8757.89776985287,83757.8977698529
8070,2022-06-01 00:00:00.000000,1313,2,1,12000,pickup,4419.80270274294,16419.8027027429
8071,2023-03-15 00:00:00.000000,129,4,4,50000,mail,5669.8908725487,205669.890872549
8072,2023-02-12 00:00:00.000000,1703,2,1,12000,rider,1891.66893987265,13891.6689398726
8073,2020-06-14 00:00:00.000000,1649,10,2,90000,mail,7561.86838340705,187561.868383407
8074,2021-12-31 00:00:00.000000,1807,7,3,30000,pickup,4936.13161809707,94936.1316180971
8075,2021-11-15 00:00:00.000000,1602,1,1,34000,pickup,5815.30328314687,39815.3032831469
8076,2021-09-23 00:00:00.000000,1836,7,2,30000,rider,3979.80321535935,63979.8032153594
8077,2022-08-08 00:00:00.000000,448,2,1,12000,pickup,2225.70920410735,14225.7092041073
8078,2022-11-07 00:00:00.000000,425,1,1,34000,pickup,2551.68766570774,36551.6876657077
8079,2020-06-07 00:00:00.000000,913,3,4,15000,pickup,2117.15093366974,62117.1509336697
8080,2022-07-21 00:00:00.000000,1912,4,4,50000,pickup,4768.58077600327,204768.580776003
8081,2021-08-28 00:00:00.000000,1874,3,2,15000,rider,7230.61180846304,37230.611808463
8082,2020-01-24 00:00:00.000000,1990,6,1,25000,mail,4058.40467440511,29058.4046744051
8083,2020-12-11 00:00:00.000000,722,3,1,15000,mail,1950.58697987969,16950.5869798797
8084,2022-06-11 00:00:00.000000,719,1,1,34000,pickup,4914.09868717366,38914.0986871737
8085,2021-07-07 00:00:00.000000,230,2,4,12000,pickup,4906.0096911475,52906.0096911475
8086,2020-01-10 00:00:00.000000,1884,3,1,15000,mail,6840.17908818933,21840.1790881893
8087,2021-11-25 00:00:00.000000,1393,4,1,50000,pickup,6527.1167951984,56527.1167951984
8088,2020-10-01 00:00:00.000000,12,9,3,80000,rider,5351.9432675212,245351.943267521
8089,2021-08-05 00:00:00.000000,1795,6,4,25000,mail,5625.30279081636,105625.302790816
8090,2022-01-28 00:00:00.000000,1751,10,2,90000,rider,5221.81081792182,185221.810817922
8091,2020-06-19 00:00:00.000000,1603,9,1,80000,rider,3671.67554254234,83671.6755425423
8092,2021-11-19 00:00:00.000000,839,1,1,34000,pickup,2220.27662262424,36220.2766226242
8093,2020-10-20 00:00:00.000000,323,9,1,80000,rider,4131.27794836499,84131.277948365
8094,2021-04-07 00:00:00.000000,1818,7,4,30000,mail,7637.22449631224,127637.224496312
8095,2021-03-18 00:00:00.000000,1825,5,1,25000,mail,6288.93688995365,31288.9368899536
8096,2020-05-09 00:00:00.000000,107,5,4,25000,mail,4677.91261183526,104677.912611835
8097,2022-03-25 00:00:00.000000,1674,2,2,12000,rider,5757.1791723764,29757.1791723764
8098,2023-04-13 00:00:00.000000,1354,5,4,25000,mail,8950.41808539073,108950.418085391
8099,2020-03-02 00:00:00.000000,411,10,1,90000,rider,4381.66639733294,94381.6663973329
8100,2022-02-02 00:00:00.000000,1051,2,3,12000,pickup,6897.82501858099,42897.825018581
8101,2020-04-04 00:00:00.000000,1947,6,2,25000,mail,7162.14047584227,57162.1404758423
8102,2020-06-04 00:00:00.000000,1318,10,2,90000,pickup,5062.18960318205,185062.189603182
8103,2023-02-01 00:00:00.000000,505,3,2,15000,mail,7634.93205368905,37634.932053689
8104,2022-02-18 00:00:00.000000,256,8,3,75000,pickup,7364.6135868064,232364.613586806
8105,2022-11-03 00:00:00.000000,1569,7,2,30000,mail,5152.23698550861,65152.2369855086
8106,2022-02-26 00:00:00.000000,333,8,3,75000,pickup,3859.58434798952,228859.58434799
8107,2020-05-30 00:00:00.000000,1152,10,3,90000,rider,2656.83547982636,272656.835479826
8108,2020-03-30 00:00:00.000000,1544,7,3,30000,pickup,8368.05861132704,98368.0586113271
8109,2022-10-01 00:00:00.000000,1,2,1,12000,rider,4474.85357616136,16474.8535761614
8110,2022-02-21 00:00:00.000000,1174,9,1,80000,rider,2135.30818419869,82135.3081841987
8111,2022-05-07 00:00:00.000000,1535,5,1,25000,mail,8324.21337083996,33324.21337084
8112,2021-10-20 00:00:00.000000,1184,6,1,25000,pickup,3354.7123970122,28354.7123970122
8113,2021-05-26 00:00:00.000000,995,4,3,50000,pickup,6684.71231714076,156684.712317141
8114,2022-08-31 00:00:00.000000,720,9,2,80000,mail,7331.47869308472,167331.478693085
8115,2022-05-03 00:00:00.000000,54,2,1,12000,mail,7127.4034351602,19127.4034351602
8116,2020-08-12 00:00:00.000000,1673,9,1,80000,pickup,8985.29227492122,88985.2922749212
8117,2021-07-28 00:00:00.000000,442,3,1,15000,pickup,7675.84289039257,22675.8428903926
8118,2020-12-20 00:00:00.000000,1516,10,4,90000,pickup,7071.4762367949,367071.476236795
8119,2023-02-20 00:00:00.000000,190,2,1,12000,mail,3422.95274386855,15422.9527438686
8120,2020-02-05 00:00:00.000000,973,8,2,75000,rider,2295.21759755379,152295.217597554
8121,2020-08-26 00:00:00.000000,498,7,1,30000,mail,4034.92347574271,34034.9234757427
8122,2020-01-28 00:00:00.000000,1081,2,1,12000,mail,1763.10875020004,13763.1087502
8123,2023-03-12 00:00:00.000000,1578,10,1,90000,pickup,5928.66003619446,95928.6600361945
8124,2023-01-20 00:00:00.000000,1984,2,1,12000,pickup,1767.29037139831,13767.2903713983
8125,2021-05-08 00:00:00.000000,598,10,1,90000,pickup,6482.64100367804,96482.641003678
8126,2021-06-04 00:00:00.000000,811,10,1,90000,rider,2033.28239068906,92033.2823906891
8127,2021-02-20 00:00:00.000000,592,2,2,12000,pickup,3773.32725167528,27773.3272516753
8128,2022-09-06 00:00:00.000000,1007,6,2,25000,mail,3684.07570751296,53684.075707513
8129,2022-04-09 00:00:00.000000,1606,6,1,25000,pickup,7027.69719986522,32027.6971998652
8130,2022-11-25 00:00:00.000000,301,2,2,12000,pickup,2963.57288954518,26963.5728895452
8131,2022-08-17 00:00:00.000000,1289,1,4,34000,pickup,2403.86229360245,138403.862293602
8132,2021-05-06 00:00:00.000000,488,7,1,30000,mail,6461.5414704096,36461.5414704096
8133,2021-03-06 00:00:00.000000,1634,2,4,12000,rider,3392.98421184984,51392.9842118498
8134,2022-06-27 00:00:00.000000,729,10,1,90000,pickup,4066.62954218789,94066.6295421879
8135,2021-12-26 00:00:00.000000,431,2,1,12000,pickup,7740.11207479991,19740.1120747999
8136,2021-07-25 00:00:00.000000,556,8,2,75000,mail,3891.02741910732,153891.027419107
8137,2020-04-23 00:00:00.000000,1854,6,3,25000,mail,3573.94443085323,78573.9444308532
8138,2021-11-29 00:00:00.000000,1921,6,4,25000,mail,4086.85493849366,104086.854938494
8139,2022-08-11 00:00:00.000000,503,7,2,30000,rider,7080.21606090592,67080.2160609059
8140,2020-01-29 00:00:00.000000,1076,4,3,50000,pickup,4377.18977441989,154377.18977442
8141,2021-08-20 00:00:00.000000,1706,4,1,50000,mail,6309.70056917689,56309.7005691769
8142,2022-02-13 00:00:00.000000,429,1,1,34000,pickup,1980.5477915872,35980.5477915872
8143,2021-03-11 00:00:00.000000,1936,1,2,34000,rider,3399.37594523988,71399.3759452399
8144,2022-12-12 00:00:00.000000,508,8,1,75000,mail,7232.12752716719,82232.1275271672
8145,2020-10-26 00:00:00.000000,286,6,1,25000,mail,7189.43521362221,32189.4352136222
8146,2023-03-17 00:00:00.000000,1395,6,1,25000,pickup,7898.09797138895,32898.097971389
8147,2020-09-12 00:00:00.000000,1839,7,4,30000,pickup,4170.23424367571,124170.234243676
8148,2022-06-15 00:00:00.000000,1136,5,1,25000,rider,7104.92926173533,32104.9292617353
8149,2022-07-01 00:00:00.000000,1616,6,1,25000,mail,4615.3207895091,29615.3207895091
8150,2020-09-15 00:00:00.000000,1277,4,2,50000,rider,2516.3960448479,102516.396044848
8151,2020-01-05 00:00:00.000000,1311,9,3,80000,pickup,3714.86891180789,243714.868911808
8152,2021-04-25 00:00:00.000000,28,8,2,75000,rider,7827.98351092732,157827.983510927
8153,2021-02-16 00:00:00.000000,997,2,3,12000,mail,6869.40933601837,42869.4093360184
8154,2020-04-10 00:00:00.000000,885,7,1,30000,mail,4246.87763179089,34246.8776317909
8155,2021-10-03 00:00:00.000000,298,8,3,75000,rider,8941.76719103234,233941.767191032
8156,2020-03-02 00:00:00.000000,211,1,1,34000,mail,4784.42240460745,38784.4224046075
8157,2020-05-15 00:00:00.000000,1600,4,2,50000,mail,4156.26992101468,104156.269921015
8158,2023-03-19 00:00:00.000000,1062,5,1,25000,mail,6727.12170673392,31727.1217067339
8159,2022-01-09 00:00:00.000000,1622,3,1,15000,mail,3699.51896588493,18699.5189658849
8160,2021-01-22 00:00:00.000000,1089,8,2,75000,pickup,1961.47044074914,151961.470440749
8161,2022-11-07 00:00:00.000000,494,10,1,90000,pickup,4833.6887176692,94833.6887176692
8162,2022-12-14 00:00:00.000000,187,8,3,75000,rider,7320.56666976327,232320.566669763
8163,2023-03-11 00:00:00.000000,1010,2,1,12000,mail,3521.19486365756,15521.1948636576
8164,2022-02-05 00:00:00.000000,1057,1,2,34000,rider,3112.30293810428,71112.3029381043
8165,2022-05-15 00:00:00.000000,75,3,1,15000,mail,1578.77530719739,16578.7753071974
8166,2020-03-13 00:00:00.000000,860,9,1,80000,mail,6142.5892017671,86142.5892017671
8167,2022-08-12 00:00:00.000000,1502,8,1,75000,mail,4151.54539891124,79151.5453989112
8168,2021-01-19 00:00:00.000000,1197,3,4,15000,pickup,5833.92981465793,65833.9298146579
8169,2020-07-13 00:00:00.000000,323,8,3,75000,rider,3532.49302614107,228532.493026141
8170,2022-10-22 00:00:00.000000,389,9,3,80000,mail,4629.73875697241,244629.738756972
8171,2021-02-07 00:00:00.000000,1614,10,1,90000,pickup,6014.66985874475,96014.6698587447
8172,2020-02-21 00:00:00.000000,1723,4,1,50000,pickup,3764.15954571513,53764.1595457151
8173,2021-12-26 00:00:00.000000,1509,6,1,25000,pickup,6756.71879974615,31756.7187997462
8174,2020-02-01 00:00:00.000000,194,4,3,50000,pickup,6536.27382807093,156536.273828071
8175,2020-04-09 00:00:00.000000,1786,7,3,30000,pickup,4945.28805401739,94945.2880540174
8176,2021-01-11 00:00:00.000000,1545,6,3,25000,mail,5667.83915388154,80667.8391538815
8177,2020-01-06 00:00:00.000000,331,5,1,25000,pickup,4821.81837336316,29821.8183733632
8178,2020-10-23 00:00:00.000000,137,9,2,80000,pickup,7625.70825004021,167625.70825004
8179,2021-09-14 00:00:00.000000,1720,4,3,50000,rider,5087.77045392206,155087.770453922
8180,2021-07-09 00:00:00.000000,1566,7,1,30000,rider,7610.43479049169,37610.4347904917
8181,2022-06-19 00:00:00.000000,1798,5,4,25000,mail,7103.26407061216,107103.264070612
8182,2020-10-26 00:00:00.000000,1448,8,4,75000,rider,7752.7148168668,307752.714816867
8183,2022-04-04 00:00:00.000000,1575,10,4,90000,pickup,6299.50797805556,366299.507978056
8184,2022-12-28 00:00:00.000000,1569,7,2,30000,mail,7004.95782628131,67004.9578262813
8185,2020-03-20 00:00:00.000000,776,5,2,25000,rider,7771.42543000806,57771.4254300081
8186,2022-10-06 00:00:00.000000,1787,5,2,25000,pickup,6425.10064608461,56425.1006460846
8187,2020-02-21 00:00:00.000000,591,7,1,30000,mail,1823.53763290149,31823.5376329015
8188,2020-09-16 00:00:00.000000,1178,1,1,34000,pickup,3247.95685032483,37247.9568503248
8189,2022-12-06 00:00:00.000000,758,7,1,30000,mail,8956.20722547497,38956.207225475
8190,2022-09-26 00:00:00.000000,487,5,1,25000,mail,6214.3091160925,31214.3091160925
8191,2020-11-18 00:00:00.000000,1708,7,2,30000,rider,4114.92277616506,64114.9227761651
8192,2020-09-30 00:00:00.000000,1116,4,2,50000,pickup,1509.14836294113,101509.148362941
8193,2021-06-24 00:00:00.000000,1662,1,1,34000,mail,4876.03317068361,38876.0331706836
8194,2022-05-30 00:00:00.000000,962,8,1,75000,mail,6815.88618032117,81815.8861803212
8195,2022-06-11 00:00:00.000000,1990,7,1,30000,rider,7533.30502188753,37533.3050218875
8196,2020-08-30 00:00:00.000000,394,10,2,90000,mail,8409.72417420856,188409.724174209
8197,2020-06-21 00:00:00.000000,567,9,4,80000,rider,3002.73576088642,323002.735760886
